"frequency";"r ngspice/ac.v(out)";"i ngspice/ac.v(out)"
4.26269e+06;1.67212e-07;5.21168e-09
4.27001e+06;-2.86839e-09;9.19856e-08
4.27734e+06;-1.16865e-07;-3.15367e-07
4.28466e+06;-4.74624e-08;5.689e-07
4.29198e+06;4.95668e-07;-2.54528e-07
4.29931e+06;-2.40077e-07;-4.83376e-07
4.30663e+06;-4.59399e-07;3.96984e-07
4.31396e+06;4.89531e-07;1.93098e-07
4.32128e+06;-1.36406e-07;-5.09597e-07
4.3286e+06;-2.78842e-07;5.89604e-07
4.33593e+06;5.61404e-07;-3.78468e-07
4.34325e+06;-5.58321e-07;2.22258e-07
4.35058e+06;6.01267e-07;-1.8049e-07
4.3579e+06;-5.54407e-07;1.76874e-08
4.36523e+06;2.89237e-07;1.97589e-08
4.37255e+06;-1.56439e-07;1.08543e-07
4.37987e+06;1.2341e-07;1.04763e-08
4.3872e+06;3.2522e-07;-6.38196e-08
4.39452e+06;-4.70463e-07;-5.46559e-07
4.40185e+06;-1.15449e-07;6.4186e-07
4.40917e+06;6.87233e-08;-2.31735e-07
4.4165e+06;-3.7324e-08;3.72957e-07
4.42382e+06;3.68604e-07;2.54093e-08
4.43114e+06;9.71962e-08;-5.18864e-07
4.43847e+06;-5.46992e-07;2.47221e-07
4.44579e+06;5.96408e-07;1.02631e-07
4.45312e+06;-4.29709e-07;-5.01169e-07
4.46044e+06;-1.74214e-07;4.95132e-07
4.46776e+06;2.46278e-07;2.65655e-07
4.47509e+06;5.95161e-07;-4.15859e-07
4.48241e+06;-8.08188e-07;-4.11997e-07
4.48974e+06;1.27924e-07;7.12372e-07
4.49706e+06;1.99441e-07;-3.14872e-07
4.50439e+06;-1.53972e-07;4.54774e-08
4.51171e+06;1.52509e-07;1.55423e-07
4.51903e+06;-9.39292e-08;-3.44473e-07
4.52636e+06;-5.13139e-08;4.5422e-07
4.53368e+06;3.91169e-07;-2.78396e-07
4.54101e+06;-3.84048e-07;-3.46763e-07
4.54833e+06;-1.44897e-07;5.00464e-07
4.55565e+06;1.4853e-07;-1.1411e-07
4.56298e+06;2.3902e-07;8.59912e-08
4.5703e+06;-5.25214e-07;-2.05727e-07
4.57763e+06;6.54519e-07;6.13297e-07
4.58495e+06;8.5131e-08;-7.32911e-07
4.59228e+06;-3.49333e-07;-2.36973e-07
4.5996e+06;-3.94251e-07;3.33984e-07
4.60692e+06;2.00797e-07;2.92454e-07
4.61425e+06;1.44964e-07;-1.36339e-07
4.62157e+06;-1.41002e-08;1.2837e-07
4.6289e+06;2.06959e-07;-4.77806e-08
4.63622e+06;1.90662e-08;-4.65831e-07
4.64355e+06;-6.48106e-07;2.79084e-07
4.65087e+06;4.26537e-07;4.09707e-07
4.65819e+06;2.39342e-07;-3.62863e-07
4.66552e+06;-3.27177e-07;8.91146e-08
4.67284e+06;4.1493e-07;-8.16224e-08
4.68017e+06;-4.43363e-07;-1.57862e-07
4.68749e+06;1.72713e-07;1.37557e-07
4.69481e+06;-1.85397e-07;9.38675e-08
4.70214e+06;1.63687e-07;-1.28307e-07
4.70946e+06;-7.8816e-08;4.21917e-07
4.71679e+06;5.21006e-07;-5.56434e-07
4.72411e+06;-7.09145e-07;-2.11976e-08
4.73144e+06;2.58693e-07;2.62718e-07
4.73876e+06;-8.76306e-08;-1.11325e-07
4.74608e+06;-2.08824e-07;3.84234e-08
4.75341e+06;3.93901e-07;6.61884e-07
4.76073e+06;3.21044e-07;-1.07159e-06
4.76806e+06;-7.32425e-07;6.49205e-07
4.77538e+06;6.96876e-07;-3.69437e-07
4.78271e+06;-5.80807e-07;5.08169e-08
4.79003e+06;1.36184e-07;1.09351e-07
4.79735e+06;1.98709e-07;8.70086e-08
4.80468e+06;-1.42489e-07;-3.72393e-07
4.812e+06;-2.41737e-07;1.97443e-07
4.81933e+06;2.24802e-08;3.16245e-07
4.82665e+06;3.85477e-07;-6.35949e-08
4.83397e+06;-3.11513e-08;-1.89308e-07
4.8413e+06;-1.4008e-07;-1.62193e-07
4.84862e+06;-1.0876e-07;2.40839e-07
4.85595e+06;1.82862e-07;-1.02914e-07
4.86327e+06;-2.72005e-07;-1.39473e-07
4.8706e+06;-1.5391e-07;5.45076e-07
4.87792e+06;7.03882e-07;2.01346e-08
4.88524e+06;-1.18233e-08;-5.77722e-07
4.89257e+06;-5.00134e-07;8.92999e-08
4.89989e+06;4.52092e-07;6.03048e-08
4.90722e+06;-6.69996e-07;-2.39884e-07
4.91454e+06;2.82643e-07;5.78856e-07
4.92187e+06;2.24239e-07;-5.47161e-08
4.92919e+06;1.1805e-07;-5.50641e-07
4.93651e+06;-5.87162e-07;4.92236e-07
4.94384e+06;7.12248e-07;-1.50317e-07
4.95116e+06;-4.34366e-07;-2.21633e-07
4.95849e+06;8.47963e-09;2.33856e-07
4.96581e+06;1.33519e-07;-2.00847e-07
4.97313e+06;-3.47503e-07;1.8941e-07
4.98046e+06;3.22453e-07;8.5033e-08
4.98778e+06;-3.39429e-08;-1.08803e-07
4.99511e+06;-3.83211e-08;6.90234e-08
5.00243e+06;2.5101e-07;-2.38377e-07
5.00976e+06;-6.41977e-07;2.24356e-08
5.01708e+06;2.57569e-07;3.8421e-07
5.0244e+06;3.8411e-07;2.11604e-07
5.03173e+06;-5.98551e-08;-8.9946e-07
5.03905e+06;-2.94394e-07;7.14112e-07
5.04638e+06;1.42764e-07;-2.98374e-07
5.0537e+06;3.29458e-07;9.77774e-08
5.06103e+06;-5.7065e-07;-3.6576e-07
5.06835e+06;2.36125e-07;5.10744e-07
5.07567e+06;1.56507e-07;-2.02184e-07
5.083e+06;-1.51982e-07;-2.01662e-07
5.09032e+06;8.05519e-08;1.14261e-07
5.09765e+06;-4.31016e-07;-3.58052e-08
5.10497e+06;5.73646e-07;2.54225e-07
5.11229e+06;-2.37604e-07;-3.19588e-07
5.11962e+06;-1.90709e-07;-3.4891e-07
5.12694e+06;-4.87546e-07;9.07662e-07
5.13427e+06;6.65826e-07;2.60093e-08
5.14159e+06;3.74797e-07;-1.06538e-07
5.14892e+06;-3.24456e-07;-4.27634e-07
5.15624e+06;2.24568e-07;2.7313e-07
5.16356e+06;-1.93465e-07;-5.90298e-07
5.17089e+06;-3.9991e-07;5.67524e-07
5.17821e+06;4.26492e-07;-7.03792e-08
5.18554e+06;-9.36598e-08;8.19939e-08
5.19286e+06;2.36312e-07;-3.09812e-07
5.20018e+06;-5.31506e-07;7.69805e-08
5.20751e+06;3.98423e-07;1.98326e-07
5.21483e+06;-2.69083e-07;-1.24292e-07
5.22216e+06;3.23638e-07;7.68418e-08
5.22948e+06;-4.16558e-07;-7.97333e-08
5.23681e+06;6.43335e-07;2.84506e-07
5.24413e+06;-4.17123e-07;-8.31113e-07
5.25145e+06;-4.16299e-07;5.74989e-07
5.25878e+06;1.51228e-07;4.16148e-07
5.2661e+06;7.34437e-07;-8.04143e-08
5.27343e+06;-3.66568e-07;-6.65673e-07
5.28075e+06;-2.13025e-07;5.61796e-07
5.28808e+06;5.64689e-07;-2.15283e-07
5.2954e+06;-5.79192e-07;-5.11008e-07
5.30272e+06;-9.67285e-08;7.58636e-07
5.31005e+06;2.91999e-07;-1.00895e-07
5.31737e+06;3.44113e-07;-2.26106e-07
5.3247e+06;-4.79291e-07;-2.34364e-07
5.33202e+06;-2.89207e-07;9.79468e-08
5.33934e+06;3.55915e-07;8.05853e-07
5.34667e+06;3.2429e-07;-9.80401e-07
5.35399e+06;-7.10688e-07;4.71493e-07
5.36132e+06;6.37242e-07;2.67044e-07
5.36864e+06;3.43753e-08;-7.66522e-07
5.37597e+06;-6.75861e-07;5.47129e-07
5.38329e+06;7.35305e-07;-1.06476e-07
5.39061e+06;-3.82808e-07;-1.43045e-07
5.39794e+06;-8.01278e-08;-4.50139e-08
5.40526e+06;4.73088e-09;4.13962e-07
5.41259e+06;2.49806e-07;-1.53479e-07
5.41991e+06;1.39665e-08;-1.08444e-07
5.42724e+06;1.86399e-08;-5.95215e-08
5.43456e+06;-4.18079e-07;1.04469e-09
5.44188e+06;8.61309e-07;1.96562e-07
5.44921e+06;-1.08942e-06;-7.43384e-07
5.45653e+06;4.56972e-07;9.73622e-07
5.46386e+06;-4.12256e-08;-3.03019e-07
5.47118e+06;2.84062e-07;3.39661e-08
5.4785e+06;-4.25105e-08;-3.94546e-07
5.48583e+06;-7.49201e-07;2.56231e-07
5.49315e+06;8.25281e-07;5.37157e-07
5.50048e+06;-8.91651e-08;-5.13508e-07
5.5078e+06;2.78207e-07;-1.91742e-07
5.51513e+06;-8.84957e-07;-1.6793e-07
5.52245e+06;3.58854e-07;6.72167e-07
5.52977e+06;1.36196e-07;-1.50404e-07
5.5371e+06;2.33955e-07;-1.11702e-07
5.54442e+06;-2.27659e-07;-4.56027e-07
5.55175e+06;-4.2377e-07;4.90524e-07
5.55907e+06;2.36585e-07;-1.25723e-08
5.5664e+06;1.74844e-07;4.14088e-07
5.57372e+06;2.59636e-07;-5.35937e-07
5.58104e+06;-1.79062e-07;4.53806e-08
5.58837e+06;-5.65422e-08;-9.64267e-08
5.59569e+06;-8.03088e-08;1.35686e-08
5.60302e+06;6.62961e-08;9.36485e-08
5.61034e+06;-3.56018e-07;-2.49121e-07
5.61766e+06;2.00102e-07;8.68537e-07
5.62499e+06;4.86461e-07;-6.03577e-07
5.63231e+06;-1.40186e-07;-5.76249e-08
5.63964e+06;-2.23318e-07;-2.21921e-07
5.64696e+06;-5.20297e-08;2.33928e-07
5.65429e+06;-5.39829e-08;-1.40098e-08
5.66161e+06;2.23739e-07;6.68677e-09
5.66893e+06;-5.75565e-07;-4.84981e-08
5.67626e+06;7.503e-07;5.22785e-07
5.68358e+06;-3.71314e-07;-6.13436e-07
5.69091e+06;4.2583e-07;3.13267e-07
5.69823e+06;-4.35457e-07;-5.37701e-07
5.70555e+06;-3.03657e-09;3.57188e-07
5.71288e+06;-3.92078e-07;-1.42619e-07
5.7202e+06;3.78386e-07;1.06972e-06
5.72753e+06;8.17573e-07;-1.06052e-06
5.73485e+06;-7.75656e-07;-2.10733e-07
5.74218e+06;-4.76688e-07;4.2073e-07
5.7495e+06;9.6215e-07;4.43048e-07
5.75682e+06;-4.37688e-07;-8.42015e-07
5.76415e+06;2.25218e-07;3.64606e-07
5.77147e+06;-7.3466e-07;-2.77349e-07
5.7788e+06;7.31714e-07;7.655e-07
5.78612e+06;-2.82241e-07;-7.40803e-07
5.79345e+06;1.47868e-07;4.26622e-07
5.80077e+06;-8.78729e-08;-1.62701e-07
5.80809e+06;2.39226e-07;-1.97763e-07
5.81542e+06;-5.87219e-07;3.14243e-08
5.82274e+06;8.1651e-08;3.6063e-07
5.83007e+06;4.98862e-07;4.37364e-07
5.83739e+06;5.83302e-07;-1.10617e-06
5.84471e+06;-1.51121e-06;-3.12632e-07
5.85204e+06;1.05039e-07;1.64356e-06
5.85936e+06;1.47916e-06;-5.74147e-07
5.86669e+06;-1.03546e-06;-1.03812e-06
5.87401e+06;-1.07491e-07;1.23416e-06
5.88134e+06;5.62247e-07;-7.41908e-07
5.88866e+06;-7.05343e-07;2.23207e-07
5.89598e+06;4.82696e-07;3.41111e-07
5.90331e+06;-1.08149e-07;-3.23595e-07
5.91063e+06;1.00026e-07;8.59526e-08
5.91796e+06;-1.08915e-07;2.72435e-07
5.92528e+06;5.7816e-07;-5.23072e-07
5.93261e+06;-7.51203e-07;-1.28563e-07
5.93993e+06;5.45417e-08;5.9191e-07
5.94725e+06;4.55353e-07;-5.24381e-07
5.95458e+06;-7.67328e-07;4.8853e-07
5.9619e+06;1.04222e-06;-7.66312e-08
5.96923e+06;-5.15415e-07;-4.24869e-07
5.97655e+06;-6.46188e-09;-1.24919e-07
5.98387e+06;-6.52224e-07;4.83562e-07
5.9912e+06;9.22079e-07;2.28525e-07
5.99852e+06;-2.43056e-07;-4.6028e-07
6.00585e+06;-6.69043e-08;-1.23301e-07
6.01317e+06;-2.9e-07;4.55803e-07
6.0205e+06;5.76413e-07;-3.80674e-07
6.02782e+06;-9.48455e-07;1.7331e-07
6.03514e+06;8.59388e-07;6.35479e-07
6.04247e+06;2.46484e-07;-6.51671e-07
6.04979e+06;-4.59275e-07;-2.64545e-07
6.05712e+06;1.04357e-07;3.82691e-07
6.06444e+06;8.28071e-08;-2.63361e-07
6.07177e+06;-3.02886e-07;-4.70483e-07
6.07909e+06;-6.72066e-07;1.11374e-06
6.08641e+06;1.46114e-06;-2.16057e-07
6.09374e+06;-8.695e-07;-8.15674e-07
6.10106e+06;-3.95551e-07;9.03359e-07
6.10839e+06;9.45395e-07;1.55446e-07
6.11571e+06;-2.06999e-07;-5.57472e-07
6.12303e+06;1.76285e-09;2.48927e-07
6.13036e+06;3.12099e-07;-3.37084e-07
6.13768e+06;-5.2754e-07;-8.86625e-08
6.14501e+06;2.38814e-07;2.02246e-08
6.15233e+06;-4.11359e-07;-5.31686e-08
6.15966e+06;6.80813e-08;2.39893e-07
6.16698e+06;-2.76888e-07;1.02972e-07
6.1743e+06;7.58822e-07;4.6956e-07
6.18163e+06;-2.13153e-07;-8.52784e-07
6.18895e+06;-1.83263e-07;4.29394e-07
6.19628e+06;2.56403e-07;-1.55985e-08
6.2036e+06;-4.15194e-08;-2.11917e-07
6.21093e+06;-5.2561e-08;-8.568e-08
6.21825e+06;-2.56808e-07;2.24573e-08
6.22557e+06;9.75334e-09;2.5044e-07
6.2329e+06;8.48803e-08;-3.31708e-08
6.24022e+06;-9.55461e-08;1.39423e-07
6.24755e+06;5.34704e-07;3.43757e-07
6.25487e+06;2.96806e-08;-1.09649e-06
6.26219e+06;-6.42437e-07;5.84382e-07
6.26952e+06;2.29733e-07;5.54811e-08
6.27684e+06;3.55367e-07;-8.98777e-08
6.28417e+06;-5.60582e-07;-2.85537e-07
6.29149e+06;1.56747e-07;7.05404e-07
6.29882e+06;8.14084e-07;-6.42971e-07
6.30614e+06;-1.23494e-06;-5.15284e-07
6.31346e+06;-5.62252e-08;7.33227e-07
6.32079e+06;-5.04931e-08;8.06542e-07
6.32811e+06;1.23978e-06;-3.2239e-07
6.33544e+06;-3.0903e-07;-4.36564e-07
6.34276e+06;1.32747e-07;-1.91941e-07
6.35008e+06;-5.06309e-07;-6.23552e-07
6.35741e+06;-4.34348e-07;9.7776e-07
6.36473e+06;1.10886e-07;-3.66853e-07
6.37206e+06;3.81162e-07;1.13717e-06
6.37938e+06;6.71279e-07;-1.22138e-06
6.38671e+06;-9.47981e-07;-1.2413e-08
6.39403e+06;5.25329e-07;4.70242e-07
6.40135e+06;-5.56888e-07;-6.34724e-07
6.40868e+06;2.88437e-07;8.70102e-07
6.416e+06;5.50045e-08;-5.74239e-07
6.42333e+06;1.03149e-08;1.74613e-07
6.43065e+06;-3.26358e-07;9.36699e-08
6.43798e+06;7.26844e-07;6.95485e-08
6.4453e+06;-3.47223e-07;-5.75305e-07
6.45262e+06;-7.4628e-07;4.18048e-07
6.45995e+06;1.50423e-06;5.62597e-07
6.46727e+06;-8.76439e-07;-1.76419e-06
6.4746e+06;-1.01369e-06;1.18313e-06
6.48192e+06;9.5767e-07;1.04207e-06
6.48924e+06;7.28343e-07;-1.09123e-06
6.49657e+06;-6.74814e-07;-9.62965e-08
6.50389e+06;1.8145e-07;1.95787e-07
6.51122e+06;-2.4048e-07;-3.52059e-07
6.51854e+06;5.41739e-08;8.30144e-07
6.52587e+06;7.19173e-07;-1.19565e-06
6.53319e+06;-1.7603e-06;5.2796e-07
6.54051e+06;1.4671e-06;9.35921e-07
6.54784e+06;5.62337e-08;-1.1862e-06
6.55516e+06;-7.1219e-07;1.50601e-07
6.56249e+06;3.19459e-07;5.02455e-07
6.56981e+06;1.7703e-07;-6.61049e-07
6.57714e+06;-5.76789e-07;4.95673e-07
6.58446e+06;4.85411e-07;-2.84574e-07
6.59178e+06;-3.06224e-07;3.87994e-07
6.59911e+06;1.98958e-07;-3.95161e-07
6.60643e+06;-1.59881e-07;5.29218e-07
6.61376e+06;5.8941e-07;-2.96546e-07
6.62108e+06;-1.70523e-07;-4.55545e-07
6.6284e+06;-8.58427e-07;-2.00869e-07
6.63573e+06;3.86215e-07;1.39454e-06
6.64305e+06;5.26519e-07;-1.20763e-06
6.65038e+06;-5.20911e-07;4.06962e-07
6.6577e+06;-2.77911e-07;-6.42871e-08
6.66503e+06;7.29794e-07;7.78121e-07
6.67235e+06;1.82296e-07;-1.005e-06
6.67967e+06;-4.44075e-07;-2.88888e-07
6.687e+06;-6.7388e-07;7.73886e-07
6.69432e+06;1.12282e-06;-1.62889e-07
6.70165e+06;-1.14358e-06;-3.40899e-07
6.70897e+06;7.3939e-07;1.13717e-06
6.7163e+06;4.31725e-07;-1.1484e-06
6.72362e+06;-1.03108e-06;3.18806e-07
6.73094e+06;1.17239e-06;4.13629e-07
6.73827e+06;-8.43905e-07;-1.02875e-06
6.74559e+06;2.16384e-07;8.04174e-07
6.75292e+06;-2.04542e-07;-1.71505e-07
6.76024e+06;4.82238e-07;-1.5713e-07
6.76756e+06;-9.71528e-07;8.85294e-08
6.77489e+06;1.04739e-06;8.06539e-07
6.78221e+06;-2.445e-08;-1.26585e-06
6.78954e+06;-5.63487e-07;5.04015e-07
6.79686e+06;1.16568e-07;1.1732e-07
6.80419e+06;3.45684e-07;-1.57311e-07
6.81151e+06;-5.31618e-07;6.95061e-08
6.81883e+06;4.91339e-07;1.93492e-07
6.82616e+06;8.69832e-08;-3.50999e-07
6.83348e+06;-5.32172e-07;-3.64654e-07
6.84081e+06;-3.78308e-07;1.00649e-06
6.84813e+06;1.23387e-06;1.04045e-07
6.85546e+06;1.22424e-08;-1.08855e-06
6.86278e+06;-9.02758e-07;1.81113e-08
6.8701e+06;6.22848e-08;3.27633e-07
6.87743e+06;-6.31314e-08;2.90994e-07
6.88475e+06;1.51452e-07;4.29237e-08
6.89208e+06;4.03972e-07;-2.90357e-08
6.8994e+06;-2.95778e-07;-2.16277e-07
6.90672e+06;2.45105e-08;2.26849e-08
6.91405e+06;1.44566e-07;2.30693e-07
6.92137e+06;-5.55736e-08;-4.65158e-07
6.9287e+06;-1.87712e-07;4.38087e-07
6.93602e+06;5.78371e-07;-2.74437e-07
6.94335e+06;-7.65175e-07;-4.29836e-07
6.95067e+06;1.24167e-07;8.0722e-07
6.95799e+06;2.85535e-07;-4.4101e-07
6.96532e+06;-3.24739e-07;1.13974e-07
6.97264e+06;2.45187e-07;1.45697e-07
6.97997e+06;1.87095e-07;7.87573e-08
6.98729e+06;2.6147e-07;-1.73476e-06
6.99461e+06;-3.30353e-06;2.03977e-06
7.00194e+06;4.23488e-06;1.25033e-06
7.00926e+06;-1.29531e-06;-2.41078e-06
7.01659e+06;-7.59875e-08;6.46869e-07
7.02391e+06;-5.36717e-07;3.20849e-07
7.03124e+06;1.25978e-06;2.46012e-07
7.03856e+06;-3.71364e-07;-1.37265e-06
7.04588e+06;-1.17335e-06;4.96327e-07
7.05321e+06;5.69083e-07;9.46119e-07
7.06053e+06;3.66793e-07;-6.00642e-07
7.06786e+06;-3.36492e-07;3.13296e-07
7.07518e+06;6.49013e-07;-1.44714e-07
7.08251e+06;-5.29187e-07;-2.24399e-07
7.08983e+06;5.685e-07;1.6812e-07
7.09715e+06;-4.82638e-07;-5.63234e-07
7.10448e+06;-1.61871e-08;3.96352e-07
7.1118e+06;7.55251e-09;-3.10095e-07
7.11913e+06;-5.3285e-07;3.00475e-07
7.12645e+06;5.45966e-07;3.39242e-07
7.13377e+06;-1.72922e-07;-1.63115e-07
7.1411e+06;5.5575e-07;1.34327e-07
7.14842e+06;-2.01923e-07;-6.16006e-07
7.15575e+06;-3.46074e-07;-8.92196e-08
7.16307e+06;-5.70744e-07;6.34536e-07
7.1704e+06;1.17251e-06;4.50122e-07
7.17772e+06;-2.37089e-07;-1.3145e-06
7.18504e+06;-6.76049e-07;7.34701e-07
7.19237e+06;3.07804e-07;2.3061e-07
7.19969e+06;5.30974e-07;-2.47772e-07
7.20702e+06;-5.07216e-07;-5.72732e-08
7.21434e+06;3.58771e-07;-2.5109e-07
7.22167e+06;-6.38053e-07;8.58226e-08
7.22899e+06;6.6331e-08;5.36373e-07
7.23631e+06;6.89532e-07;-5.01311e-08
7.24364e+06;-4.50309e-08;-5.8651e-07
7.25096e+06;-9.18947e-07;3.14722e-08
7.25829e+06;9.72512e-07;1.01713e-06
7.26561e+06;-1.04756e-08;-1.55864e-06
7.27293e+06;-1.0529e-06;8.34289e-07
7.28026e+06;9.75629e-07;2.57255e-07
7.28758e+06;-4.73297e-07;-6.31232e-07
7.29491e+06;1.01707e-07;9.1807e-07
7.30223e+06;4.69376e-07;-1.1157e-06
7.30956e+06;-9.1745e-07;9.10531e-07
7.31688e+06;8.31761e-07;-8.23872e-08
7.3242e+06;6.16658e-07;-6.17784e-07
7.33153e+06;-1.78689e-06;-3.92999e-07
7.33885e+06;8.63377e-07;1.04658e-06
7.34618e+06;-1.47388e-07;-7.64594e-08
7.3535e+06;6.06484e-07;-6.75416e-07
7.36083e+06;-1.34147e-06;3.97176e-07
7.36815e+06;1.26433e-06;5.32991e-07
7.37547e+06;-6.09987e-07;-8.48291e-07
7.3828e+06;9.37371e-08;9.07598e-07
7.39012e+06;5.27341e-07;-3.19134e-07
7.39745e+06;1.12821e-07;-5.72609e-07
7.40477e+06;-8.49071e-07;9.9958e-08
7.41209e+06;4.75968e-07;1.70816e-07
7.41942e+06;-4.3611e-07;5.61729e-08
7.42674e+06;3.50874e-07;1.02947e-07
7.43407e+06;-5.80379e-08;-8.03938e-09
7.44139e+06;-1.06887e-07;-8.40147e-08
7.44872e+06;4.4417e-07;5.64888e-07
7.45604e+06;4.58363e-08;-1.38908e-06
7.46336e+06;-8.96182e-07;1.3718e-06
7.47069e+06;1.27868e-06;-8.51975e-07
7.47801e+06;-8.82168e-07;4.98887e-08
7.48534e+06;-1.74764e-07;-1.24584e-07
7.49266e+06;9.25563e-08;6.10371e-07
7.49999e+06;7.62855e-08;1.46435e-07
7.50731e+06;8.32042e-07;-4.51598e-07
7.51463e+06;-8.70176e-07;-4.08732e-07
7.52196e+06;-4.21444e-07;4.17464e-07
7.52928e+06;1.05596e-06;9.63582e-07
7.53661e+06;-2.72524e-07;-1.91161e-06
7.54393e+06;-5.24152e-07;1.59984e-06
7.55125e+06;7.42933e-07;-9.59919e-07
7.55858e+06;-7.58254e-07;3.71358e-07
7.5659e+06;6.15757e-07;4.40711e-08
7.57323e+06;-4.3314e-07;-1.44143e-07
7.58055e+06;4.62789e-07;-4.64377e-08
7.58788e+06;-7.76953e-07;-1.30824e-07
7.5952e+06;3.50588e-07;6.61503e-07
7.60252e+06;4.01632e-07;-3.73198e-07
7.60985e+06;-5.03582e-07;6.71194e-08
7.61717e+06;9.61273e-07;-1.75913e-07
7.6245e+06;-1.52275e-06;-5.01997e-07
7.63182e+06;8.27508e-07;1.17781e-06
7.63914e+06;-2.07036e-07;-6.72979e-07
7.64647e+06;3.16941e-07;6.17425e-07
7.65379e+06;6.85327e-08;-6.20865e-07
7.66112e+06;3.24821e-07;4.59813e-07
7.66844e+06;-6.19581e-08;-1.49857e-06
7.67577e+06;-1.61214e-06;8.32598e-07
7.68309e+06;1.03452e-06;1.0665e-06
7.69041e+06;2.68775e-07;-7.18467e-07
7.69774e+06;1.33106e-08;3.18472e-07
7.70506e+06;3.26507e-07;-6.75376e-07
7.71239e+06;-7.88332e-07;6.37817e-08
7.71971e+06;2.89381e-07;6.34953e-07
7.72704e+06;5.93028e-07;-8.7832e-07
7.73436e+06;-1.53666e-06;5.81371e-07
7.74168e+06;1.96231e-06;4.01686e-07
7.74901e+06;-1.0742e-06;-1.42416e-06
7.75633e+06;-3.28682e-07;1.03514e-06
7.76366e+06;4.90143e-07;-1.98062e-07
7.77098e+06;-4.39366e-07;4.17987e-08
7.7783e+06;2.13109e-07;1.54617e-07
7.78563e+06;-2.09736e-07;4.39011e-07
7.79295e+06;1.21109e-06;-6.52975e-08
7.80028e+06;-6.99363e-07;-1.07011e-06
7.8076e+06;-1.50205e-07;1.05352e-06
7.81493e+06;9.4585e-07;-1.00999e-06
7.82225e+06;-1.55258e-06;-2.48384e-07
7.82957e+06;1.11567e-07;1.1984e-06
7.8369e+06;9.94147e-07;-1.83212e-07
7.84422e+06;-6.06692e-07;-6.24643e-07
7.85155e+06;4.82018e-08;5.53879e-07
7.85887e+06;4.77508e-08;-6.53942e-08
7.8662e+06;1.60453e-07;1.68687e-07
7.87352e+06;2.66817e-07;-2.32529e-07
7.88084e+06;1.31134e-07;7.01322e-08
7.88817e+06;-2.18794e-07;-8.02247e-07
7.89549e+06;-3.81841e-07;4.1733e-07
7.90282e+06;3.58687e-08;4.30061e-07
7.91014e+06;4.08719e-07;-4.75574e-07
7.91746e+06;-6.32422e-07;6.22605e-07
7.92479e+06;1.02975e-06;-2.70385e-07
7.93211e+06;-9.04694e-08;1.8032e-07
7.93944e+06;-2.56419e-07;-6.79496e-08
7.94676e+06;1.37003e-06;1.16053e-07
7.95409e+06;7.85216e-07;-1.14575e-06
7.96141e+06;-8.18671e-07;5.82883e-07
7.96873e+06;7.51615e-07;8.32556e-08
7.97606e+06;6.66515e-06;-4.03091e-06
7.98338e+06;2.37052e-05;9.77431e-06
7.99071e+06;-5.16247e-05;-0.000140089
7.99803e+06;-0.00012283;0.000232424
8.00536e+06;0.000216296;-5.44189e-05
8.01268e+06;-6.91554e-05;-4.56893e-05
8.02e+06;7.57901e-07;4.48226e-08
8.02733e+06;-1.91467e-06;2.53293e-06
8.03465e+06;-2.78006e-06;-7.26678e-07
8.04198e+06;-4.04697e-07;4.59945e-07
8.0493e+06;1.34502e-07;-1.03099e-06
8.05662e+06;-1.25286e-06;1.16445e-06
8.06395e+06;5.33223e-07;3.13698e-07
8.07127e+06;1.86685e-07;-9.01405e-07
8.0786e+06;-7.01788e-07;4.30287e-07
8.08592e+06;4.82074e-07;2.30645e-07
8.09325e+06;1.61448e-07;-8.11596e-07
8.10057e+06;-1.43434e-06;-1.43044e-07
8.10789e+06;4.80552e-07;1.60621e-06
8.11522e+06;8.28042e-07;-9.34972e-07
8.12254e+06;-7.83984e-07;3.14329e-07
8.12987e+06;1.13533e-06;-1.7835e-07
8.13719e+06;-7.22112e-07;-1.02731e-06
8.14451e+06;-1.11933e-06;7.17837e-07
8.15184e+06;1.03107e-06;9.17695e-07
8.15916e+06;4.09384e-07;-9.37958e-07
8.16649e+06;-6.33946e-07;-4.35138e-07
8.17381e+06;-6.07162e-07;7.26014e-07
8.18114e+06;8.802e-07;1.18791e-07
8.18846e+06;-6.43658e-07;-1.6297e-07
8.19578e+06;8.78858e-07;1.53933e-07
8.20311e+06;-8.54724e-07;-2.85622e-07
8.21043e+06;9.13025e-07;1.40276e-07
8.21776e+06;-1.25927e-06;-5.68442e-07
8.22508e+06;6.56199e-07;1.30137e-06
8.23241e+06;2.72634e-08;-7.5084e-07
8.23973e+06;4.47965e-07;2.38534e-07
8.24705e+06;-5.72283e-07;-2.76691e-07
8.25438e+06;6.03173e-07;-1.45275e-07
8.2617e+06;-9.49886e-07;3.6634e-07
8.26903e+06;1.34815e-06;-2.59047e-07
8.27635e+06;-1.45787e-06;-6.31965e-07
8.28367e+06;2.92271e-07;1.22381e-06
8.291e+06;3.73862e-07;-4.08066e-07
8.29832e+06;4.63465e-08;1.96893e-07
8.30565e+06;2.06357e-07;-3.38845e-07
8.31297e+06;-4.80772e-08;-1.18454e-07
8.3203e+06;-4.40182e-07;-4.32301e-07
8.32762e+06;-3.86481e-07;9.61309e-07
8.33494e+06;9.33263e-07;-7.92619e-08
8.34227e+06;-3.23353e-08;-4.64264e-07
8.34959e+06;-6.44913e-07;-5.08722e-07
